Date,CHILLER_SIM.01_EA,CHILLER_SIM.02_EA,EMCC.POMPA_ODASI,SIM.CHILLER3,Interval Total
2023-01-10,599.454743999988,682.311790999956,623.968713999988,1616.72185199987,3522.4571009998
2023-01-11,599.454743999988,682.311791999964,623.968714999995,1616.72185300011,3522.45710400006
2023-01-12,599.454743999988,682.311790999956,623.968714000017,1616.72185300011,3522.45710200007
2023-01-13,595.29186300002,677.573515000055,619.635597999993,1605.49461700022,3497.99559300029
2023-01-14,597.373303999892,679.94265400013,621.802155999991,1611.1082349997,3510.22634899971
2023-01-15,593.210424000164,675.204376999987,617.469039999996,1599.88100000005,3485.7648410002
2023-01-16,599.454743999988,682.311790999956,623.968714000017,1616.72185300011,3522.45710200007
2023-01-17,599.454743999988,682.311791999964,623.968713999988,1616.72185199987,3522.45710199981
2023-01-18,599.454743999988,682.311790999956,623.968714000017,1616.72185300011,3522.45710200007
2023-01-19,597.373303999892,679.94265400013,621.802156999998,1611.10823500017,3510.22635000019
2023-01-20,597.373303000117,679.942652999889,621.802155999991,1611.1082349997,3510.2263469997
2023-01-21,599.454743999988,682.311791999964,623.968713999988,1616.72185300011,3522.45710300005
2023-01-22,599.454743999988,682.311790999956,623.968714000017,1616.72185199987,3522.45710099983
2023-01-23,599.454743999988,682.311792000197,623.968713999988,1616.72185300011,3522.45710300028
2023-01-24,599.454743999988,682.311790999956,623.968714000017,1616.72185199987,3522.45710099983
2023-01-25,599.454743999988,682.311791999964,623.968713999988,1616.72185300011,3522.45710300005
2023-01-26,595.291864000028,677.573515000055,619.635599000001,1605.49461700022,3497.99559500031
2023-01-27,599.454743999988,682.311790999956,623.968713999988,1616.72185299965,3522.45710199958
2023-01-28,597.373304000124,679.942653999897,621.80215600002,1611.10823500017,3510.22634900021
2023-01-29,593.210422999924,675.204376999987,617.469039999996,1599.88100000005,3485.76483999996
2023-01-30,599.454743999988,682.311791000189,623.968713999988,1616.72185300011,3522.45710200028
2023-01-31,599.454743999988,682.311791999964,623.968714000017,1616.72185199987,3522.45710199984
2023-02-01,599.454743999988,682.311790999956,623.968713999988,1616.72185300011,3522.45710200004
2023-02-02,589.047543999972,670.466100999853,613.135924000002,1588.65376499994,3461.30333399976
2023-02-03,599.454743999988,682.311792000197,623.968714000017,1616.72185199987,3522.45710200007
2023-02-04,599.454743999988,682.311790999956,623.968714999995,1616.72185300011,3522.45710300005
2023-02-05,599.45474299998,682.311791999964,623.968713999988,1616.72185199987,3522.4571009998
2023-02-06,595.291864000028,677.573515000055,619.635598000023,1605.494618,3497.9955950001
2023-02-07,599.454743999988,682.311790999956,623.968713999959,1616.72185199987,3522.45710099977
2023-02-08,599.454743999988,682.311791999964,623.968714000017,1616.72185300011,3522.45710300008
2023-02-09,599.454743999988,682.311791999964,623.968714000017,1616.72185300011,3522.45710300008
2023-02-10,599.454743999988,682.311790999956,623.968713999959,1616.72185199987,3522.45710099977
2023-02-11,599.454743999988,682.311792000197,623.968715000025,1616.72185300011,3522.45710400032
2023-02-12,599.454744000221,682.311790999956,623.968714000017,1616.72185199987,3522.45710100007
2023-02-13,599.454743999988,682.311791999964,623.968713999959,1616.72185300011,3522.45710300002
2023-02-14,599.454743999988,682.311790999956,623.968714000017,1616.72185199987,3522.45710099983
2023-02-15,599.454743999988,682.311791999964,623.968714000017,1616.72185300011,3522.45710300008
2023-02-16,599.454743999988,682.311790999956,623.968714000017,1616.72185300011,3522.45710200007
2023-02-17,599.454743999988,682.311792000197,623.968714999966,1616.72185199987,3522.45710300002
2023-02-18,599.454743999988,682.311790999956,623.968714000017,1616.72185300011,3522.45710200007
2023-02-19,599.45474299998,682.311791999964,623.968714000017,1616.72185199987,3522.45710099983
2023-02-20,599.454743999988,682.311790999956,623.968713999959,1616.72185300011,3522.45710200001
2023-02-21,599.454743999988,682.311791999964,623.968714000017,1616.72185300011,3522.45710300008
2023-02-22,599.454743999988,1060.77151300013,623.968714000017,1616.72185199987,3900.91682300001
2023-02-23,599.454743999988,1206.9385869999,623.968713999959,1616.72185300011,4047.08389799995
2023-02-24,599.454743999988,1206.93858600012,623.968715000025,1616.72185199987,4047.083897
2023-02-25,599.454743999988,1206.93858599989,623.968714000017,1616.72185300011,4047.083897
2023-02-26,599.454743999988,1206.93858700013,623.968713999959,1616.72185199987,4047.08389699995
2023-02-27,599.454743999988,1206.93858599989,537.375134000031,1342.31424799981,3686.08271199971
2023-02-28,599.454743999988,832.154693000019,542.791423999995,645.799370000139,2620.20023100014
2023-03-01,447.448633000022,491.318441000069,544.291438999993,491.440475999843,1974.49898899993
2023-03-02,654.112121999962,442.927383000031,544.885020999995,476.571429000236,2118.49595500022
2023-03-03,654.112122000195,442.927381999791,544.885020999995,476.571427999996,2118.49595299998
2023-03-04,654.112121999962,442.927383000031,544.885020999995,476.57142899977,2118.49595499976
2023-03-05,654.112121999962,442.927382000024,544.885020999995,476.571427999996,2118.49595299998
2023-03-06,654.112121999962,442.927383000031,544.885021000053,476.571429000236,2118.49595500028
2023-03-07,654.112121999962,442.927382000024,544.885019999987,476.57142899977,2118.49595299974
2023-03-08,654.112121999962,442.927383000031,544.885020999995,476.571427999996,2118.49595399998
2023-03-09,654.112122000195,442.927383000031,544.885020999995,476.571429000236,2118.49595500046
2023-03-10,654.112121999962,442.927382000024,544.885020999995,476.571427999996,2118.49595299998
2023-03-11,654.112121999962,442.927383000031,544.885020999995,476.57142899977,2118.49595499976
2023-03-12,654.112121999962,442.927381999791,544.885020999995,476.571427999996,2118.49595299974
2023-03-13,654.112121999962,442.927383000031,544.885019999987,476.571429000236,2118.49595400022
2023-03-14,654.112121999962,442.927382000024,544.885021000053,476.57142899977,2118.49595399981
2023-03-15,651.840899000177,441.389441000065,542.993059,474.91666600015,2111.14006500039
2023-03-16,654.112121999962,442.927382000024,544.885020999995,476.57142899977,2118.49595399975
2023-03-17,654.112121999962,442.927383000031,544.885020999995,476.571428000461,2118.49595400045
2023-03-18,654.112121999962,442.927382000024,544.885020999995,476.57142899977,2118.49595399975
2023-03-19,654.112121999962,442.927382999798,544.885020999995,476.57142899977,2118.49595499953
2023-03-20,654.112121999962,442.927382000024,544.885019999987,476.571428000461,2118.49595200043
2023-03-21,654.112122000195,442.927383000031,544.885020999995,476.57142899977,2118.49595499999
2023-03-22,654.112121999962,442.927383000031,544.885020999995,476.571427999996,2118.49595399998
2023-03-23,654.112121999962,442.927382000024,544.885020999995,476.57142899977,2118.49595399975
2023-03-24,651.840898999944,441.389440000057,542.993059,474.916667000391,2111.14006500039
2023-03-25,654.112121999962,442.927383000031,544.885021000053,476.571427999996,2118.49595400004
2023-03-26,654.112122000195,442.927382999798,544.885020999995,476.57142899977,2118.49595499976
2023-03-27,647.298453999916,438.313555000117,539.209134999954,471.607143000234,2096.42828700022
2023-03-28,654.112121999962,442.927383000031,544.885021000053,476.571427999996,2118.49595400004
2023-03-29,607.336627000012,473.831940999953,542.460306999972,286.904761999846,1910.53363699978
2023-03-30,777.5,514.375,538.3125,19.5,1849.6875
2023-03-31,862.5,578,537.71875,60.75,2038.96875
2023-04-01,1356.875,997.625,540.4375,147.5,3042.4375
2023-04-02,1356.375,704.5,539,135.25,2735.125
2023-04-03,1674.375,797.875,526.53125,147.5,3146.28125
2023-04-04,1526.5,685.75,522.75,163,2898
2023-04-05,490,556.5,550.78125,217.5,1814.78125
2023-04-06,37.875,700.75,572.09375,571.75,1882.46875
2023-04-07,55.875,724.125,571.4375,547.75,1899.1875
2023-04-08,61.875,982,551.65625,685.25,2280.78125
2023-04-09,77.25,821.875,524.65625,610.75,2034.53125
2023-04-10,14.125,780.625,523.78125,523,1841.53125
2023-04-11,14,745,524.5,520.5,1804
2023-04-12,396.75,451.625,523.8125,520.75,1892.9375
2023-04-13,1673.375,83.5,522.4375,558.5,2837.8125
2023-04-14,2132,72.75,520,322.25,3047
2023-04-15,2548.125,160.25,519.3125,496.75,3724.4375
2023-04-16,2501.125,135.125,522.90625,402.75,3561.90625
2023-04-17,2190.875,124.125,521.65625,497,3333.65625
2023-04-18,1491,47.25,521.0625,462.5,2521.8125
2023-04-19,1413.625,360.125,521.375,418.75,2713.875
2023-04-20,1086,589.625,520.59375,70,2266.21875
2023-04-21,1418.75,663.875,522.15625,193.5,2798.28125
2023-04-22,1724.125,675.25,521.625,135.75,3056.75
2023-04-23,1780.5,565.5,520.90625,118.75,2985.65625
2023-04-24,1712.75,634.125,513.90625,183.25,3044.03125
2023-04-25,2349.625,583.625,509.25,155.75,3598.25
2023-04-26,1323.875,1066.25,512.90625,660.25,3563.28125
2023-04-27,56,924.25,517.4375,659,2156.6875
2023-04-28,179.5,1192,524.375,810.75,2706.625
2023-04-29,79.25,1059.375,537.53125,850.25,2526.40625
2023-04-30,112,1416.25,536,1045.25,3109.5
2023-05-01,84.75,1599.625,533.5625,1162.75,3380.6875
2023-05-02,112.375,1710,532.5625,1366.75,3721.6875
2023-05-03,1016.125,1006.375,539.65625,1167,3729.15625
2023-05-04,1654.375,136.5,539.15625,861,3191.03125
2023-05-05,1349.125,220.125,538.34375,745.5,2853.09375
2023-05-06,1475.75,173,538.3125,739.75,2926.8125
2023-05-07,1561.5,184.25,538.90625,814.25,3098.90625
2023-05-08,1491.5,95.75,539.90625,862.5,2989.65625
2023-05-09,1436.875,149.625,539.0625,809.75,2935.3125
2023-05-10,1401.125,487.875,538.3125,509.75,2937.0625
2023-05-11,1397,791.5,538.28125,298.5,3025.28125
2023-05-12,1123.625,732.875,540,238.75,2635.25
2023-05-13,1450.75,991,539.4375,107.5,3088.6875
2023-05-14,1584.875,1043.25,538.09375,87.25,3253.46875
2023-05-15,1996,1301.75,537.25,167.5,4002.5
2023-05-16,1966.5,1424,536.40625,18.25,3945.15625
2023-05-17,1188,1480.25,541.15625,637,3846.40625
2023-05-18,436.5,1499.125,540.59375,801,3277.21875
2023-05-19,290.75,1637.875,535.625,1238.5,3702.75
2023-05-20,242.75,2057.875,584.21875,1151.5,4036.34375
2023-05-21,251.375,1944.875,583.875,1213.25,3993.375
2023-05-22,210.625,2087.375,583.25,1311,4192.25
2023-05-23,238.625,2145.625,582.25,1234,4200.5
2023-05-24,1505.125,991.75,582.6875,693.25,3772.8125
2023-05-25,2895.125,107.75,579.4375,238.75,3821.0625
2023-05-26,2939.25,88.625,571.53125,216.5,3815.90625
2023-05-27,2858.75,0,567,18.5,3444.25
2023-05-28,2722.75,0,566.625,18.75,3308.125
2023-05-29,2662.875,255,550.46875,68,3536.34375
2023-05-30,2929.25,0,539.125,18.5,3486.875
2023-05-31,2983.75,0,544.375,18.75,3546.875
2023-06-01,3109.25,32.125,544.21875,18.75,3704.34375
2023-06-02,3150.625,7.75,550.78125,34.5,3743.65625
2023-06-03,2903.5,0,557.75,144.75,3606
2023-06-04,2731.625,0,536.75,18.5,3286.875
2023-06-05,2891,0,535.09375,18.75,3444.84375
2023-06-06,3009.25,0,536.15625,18.75,3564.15625
2023-06-07,3027.75,0,534.90625,18.75,3581.40625
2023-06-08,3012.125,0,535.625,18.5,3566.25
2023-06-09,3004,0,538.3125,18.75,3561.0625
2023-06-10,3030.375,0,538,18.5,3586.875
2023-06-11,2877.625,146.375,538.3125,13.5,3575.8125
2023-06-12,2877,59.125,538.84375,89.5,3564.46875
2023-06-13,2937,0,540.0625,18.5,3495.5625
2023-06-14,2952.125,0,587.28125,18.75,3558.15625
2023-06-15,3293.125,0,585.5625,18.5,3897.1875
2023-06-16,3414.125,0,583.875,18.5,4016.5
2023-06-17,3153.25,109.625,583.125,33.25,3879.25
2023-06-18,2263.125,605.625,579.75,378.25,3826.75
2023-06-19,3330.5,92.25,559.0625,18.5,4000.3125
2023-06-20,3695.875,0,543.4375,19,4258.3125
2023-06-21,3317.75,0,546,18.25,3882
2023-06-22,2970.25,153.625,548.3125,211,3883.1875
2023-06-23,3414.25,0,564.1875,19,3997.4375
2023-06-24,2688.25,152.25,562.53125,725.5,4128.53125
2023-06-25,3099.375,7,564.1875,302.5,3973.0625
2023-06-26,3221.875,0,565.46875,19,3806.34375
2023-06-27,3476.25,0,558.9375,65.5,4100.6875
2023-06-28,3641,0,547.71875,38.75,4227.46875
2023-06-29,3135.5,0,549.4375,18.75,3703.6875
2023-06-30,3296,0,548.9375,18,3862.9375
2023-07-01,3547.75,0,549.4375,18.5,4115.6875
2023-07-02,3465.875,63.5,551.5625,127.75,4208.6875
2023-07-03,2449.25,0,552.59375,1351.5,4353.34375
2023-07-04,3044,75.375,548.03125,754.75,4422.15625
2023-07-05,2610.875,0,548.15625,914.25,4073.28125
2023-07-06,3378.125,136.625,550.53125,298.25,4363.53125
2023-07-07,727.875,2694.875,550.53125,234,4207.28125
2023-07-08,17.375,3553.125,550.09375,40,4160.59375
2023-07-09,17.625,3386.875,549.90625,19,3973.40625
2023-07-10,17.25,3604.5,550.71875,18.5,4190.96875
2023-07-11,17.25,3659,549.59375,18.75,4244.59375
2023-07-12,17.125,3840,549.84375,18.75,4425.71875
2023-07-13,17.125,3920.5,547.96875,108.25,4593.84375
2023-07-14,1268.5,1956.375,540.875,935,4700.75
2023-07-15,2125.375,0,534.125,1920.5,4580
2023-07-16,2041.25,0,535.53125,1784.25,4361.03125
2023-07-17,2048.875,0,534.5,1829.25,4412.625
2023-07-18,2046.125,0,535.5625,1813.5,4395.1875
2023-07-19,2112.75,14.875,534.625,1738,4400.25
2023-07-20,2193.25,0,537.40625,1923,4653.65625
2023-07-21,2107.25,952.625,537.90625,1088.5,4686.28125
2023-07-22,2114.875,1081.5,539.15625,994.25,4729.78125
2023-07-23,2365.25,0,537.59375,1902.5,4805.34375
2023-07-24,2161,0,537.6875,1820.75,4519.4375
2023-07-25,2145,0,538.875,1848.5,4532.375
2023-07-26,2314.25,95.75,538.1875,2049.25,4997.4375
2023-07-27,2041.625,0,539.03125,1754.25,4334.90625
2023-07-28,2354.625,7.25,539.6875,1119.75,4021.3125
2023-07-29,2122.25,0,540.03125,1539.75,4202.03125
2023-07-30,2018.125,29.75,532.59375,1728.75,4309.21875
2023-07-31,2117.375,0,529.78125,1694.25,4341.40625
2023-08-01,2122.625,0,531.1875,1699.75,4353.5625
2023-08-02,2075.5,0,531.21875,1798.25,4404.96875
2023-08-03,1576.375,0,528.53125,2605.25,4710.15625
2023-08-04,400.125,226.125,531.375,3663.5,4821.125
2023-08-05,239.5,23.125,533.9375,3589.75,4386.3125
2023-08-06,64.125,32.875,534.03125,3788.25,4419.28125
2023-08-07,379.125,12.375,530.90625,3474,4396.40625
2023-08-08,14.5,7.25,435.4375,3072.5,3529.6875
2023-08-14,3362,0,3278.6875,18592.25,25232.9375
2023-08-15,3599.25,14.75,531.3125,18,4163.3125
2023-08-16,3851.625,10.625,538.40625,19,4419.65625
2023-08-17,4182.75,32.125,534.125,26,4775
2023-08-18,4174.375,0,533.4375,18.75,4726.5625
2023-08-19,3996,8.875,532.5625,18.75,4556.1875
2023-08-20,3885.125,7.25,533.28125,348.75,4774.40625
2023-08-21,68.125,131.875,532.84375,3628,4360.84375
2023-08-22,636.625,252,534.1875,3065.5,4488.3125
2023-08-23,1895.125,0,535.15625,2005.75,4436.03125
2023-08-24,1866.75,0,535.34375,1966.5,4368.59375
2023-08-25,1880,0,536.53125,1986,4402.53125
2023-08-26,1913.125,0,538.125,1990.25,4441.5
2023-08-27,1805.75,0,538.71875,1943.75,4288.21875
2023-08-28,1811.625,0,539.3125,1937.25,4288.1875
2023-08-29,1933.125,0,536.3125,1986.25,4455.6875
2023-08-30,1908.125,0,543.40625,1984.5,4436.03125
2023-08-31,1914.75,0,540.4375,1977.25,4432.4375
2023-09-01,1831.625,0,537.8125,1941.25,4310.6875
2023-09-02,1825.125,0,536.53125,1948,4309.65625
2023-09-03,1645,276,536.78125,1765.75,4223.53125
2023-09-04,1763.375,0,538.21875,1934.75,4236.34375
2023-09-05,1751.75,0,536.15625,1932.75,4220.65625
2023-09-06,1767.375,0,537.53125,1929.75,4234.65625
2023-09-07,1786.125,0,536.21875,1934.5,4256.84375
2023-09-08,1763.375,0,536.5625,1919.25,4219.1875
2023-09-09,1680.75,0,537.96875,1909.25,4127.96875
2023-09-10,1661.875,0,539.21875,1902.75,4103.84375
2023-09-11,1611.75,0,540.25,1881.5,4033.5
2023-09-12,1635,0,539.8125,1891.25,4066.0625
2023-09-13,1258.625,542,540.125,1715.75,4056.5
2023-09-14,17.625,2432.125,542.03125,1051.25,4043.03125
2023-09-15,378.25,2038.875,534.9375,1145.25,4097.3125
2023-09-16,17.875,2471.5,538.53125,977.5,4005.40625
2023-09-17,17.25,2370,537.84375,894.25,3819.34375
2023-09-18,17.25,2321.875,537.9375,892.5,3769.5625
2023-09-19,17.5,2348.75,538.5625,883.75,3788.5625
2023-09-20,97.75,2542.625,537.40625,639.75,3817.53125
2023-09-21,17.125,2565.875,536.1875,684.75,3803.9375
2023-09-22,17.375,2271.25,535.65625,1102.25,3926.53125
2023-09-23,17.375,2346.25,531.59375,1255.5,4150.71875
2023-09-24,17.375,2304.75,548.6875,1296.25,4167.0625
2023-09-25,60.375,2249.125,542.96875,1458.5,4310.96875
2023-09-26,17.125,2541.5,530.21875,1239,4327.84375
2023-09-27,17.25,2758.5,531.1875,1090,4396.9375
2023-09-28,17.125,3243,537.34375,643.25,4440.71875
2023-09-29,17.25,3004.875,539.6875,651,4212.8125
2023-09-30,17.25,2892.625,538.15625,628.5,4076.53125
2023-10-01,17.5,2528.875,542.90625,445,3534.28125
2023-10-02,17.125,2608.375,542.0625,467.75,3635.3125
2023-10-03,17,3506.125,541.28125,355.25,4419.65625
2023-10-04,17.25,2971.875,540,356.75,3885.875
2023-10-05,17,2569.25,540.1875,600.5,3726.9375
2023-10-06,17.25,2406.125,540.3125,719.5,3683.1875
2023-10-07,18,2896.25,541.03125,427.25,3882.53125
2023-10-08,57.25,2624.75,541.71875,436.25,3659.96875
2023-10-09,73.75,2450.125,541.21875,469.25,3534.34375
2023-10-10,194.75,2531.375,539.59375,571.75,3837.46875
2023-10-11,173.625,2592.875,540.59375,611.5,3918.59375
2023-10-12,188.625,2569.375,541.75,729.25,4029
2023-10-13,159,2553.75,540.84375,676.25,3929.84375
2023-10-14,16.375,2493.875,542.1875,448,3500.4375
2023-10-15,86.625,2515.375,542.96875,407.75,3552.71875
2023-10-16,188.375,2546.25,540.40625,481.75,3756.78125
2023-10-17,202.125,2566.5,539.25,589,3896.875
2023-10-18,316,2582.625,539.625,724,4162.25
2023-10-19,228,3155.375,539.46875,483,4405.84375
2023-10-20,123.625,3559.375,537.71875,392.25,4612.96875
2023-10-21,16.375,3675.875,542.5625,299,4533.8125
2023-10-22,1927.5,932.375,536.75,390,3786.625
2023-10-23,2377.875,273.375,537.78125,580.5,3769.53125
2023-10-24,2053.25,1258.875,534.15625,19,3865.28125
2023-10-25,3051.125,76.875,542.71875,112.75,3783.46875
2023-10-26,2557.25,0,548.8125,985.5,4091.5625
2023-10-27,1972.375,0,547.375,1743,4262.75
2023-10-28,2398.75,0,550.90625,962.5,3912.15625
2023-10-29,2535.75,0,552.71875,569.75,3658.21875
