Timestamp,"KS.KS_PLC
KS10_PUE_SCD"
2023-04-01 23:25:00,1.65862059593201
2023-04-01 23:30:00,1.54155325889587
2023-04-01 23:35:00,1.52168905735016
2023-04-01 23:40:00,1.5405353307724
2023-04-01 23:45:00,1.55613040924072
2023-04-01 23:50:00,1.56081080436707
2023-04-01 23:55:00,1.57134616374969
2023-04-02 00:00:00,1.5767308473587
2023-04-02 00:05:00,1.62167310714722
2023-04-02 00:10:00,1.6453332901001
2023-04-02 00:15:00,1.6032567024231
2023-04-02 00:20:00,1.58886754512787
2023-04-02 00:25:00,1.59961688518524
2023-04-02 00:30:00,1.64108526706696
2023-04-02 00:35:00,1.624845
2023-04-02 00:40:00,1.608605
2023-04-02 00:45:00,1.592365
2023-04-02 00:50:00,1.576125
2023-04-02 00:55:00,1.55988478660583
2023-04-02 01:00:00,1.59078705310822
2023-04-02 01:05:00,1.65695250034332
2023-04-02 01:10:00,1.57320749759674
2023-04-02 01:15:00,1.563271
2023-04-02 01:20:00,1.553334
2023-04-02 01:25:00,1.543398
2023-04-02 01:30:00,1.53346133232117
2023-04-02 01:35:00,1.551824
2023-04-02 01:40:00,1.570187
2023-04-02 01:45:00,1.58854949474335
2023-04-02 01:50:00,1.55038154125214
2023-04-02 01:55:00,1.52843499183655
2023-04-02 02:00:00,1.55935108661652
2023-04-02 02:05:00,1.51545786857605
2023-04-02 02:10:00,1.46145021915436
2023-04-02 02:15:00,1.49618303775787
2023-04-02 02:20:00,1.53148853778839
2023-04-02 02:25:00,1.4782440662384
2023-04-02 02:30:00,1.48664104938507
2023-04-02 02:35:00,1.48282432556152
2023-04-02 02:40:00,1.43702280521393
2023-04-02 02:45:00,1.45954191684723
2023-04-02 02:50:00,1.49446558952332
2023-04-02 02:55:00,1.49713730812073
2023-04-02 03:00:00,1.50648844242096
2023-04-02 03:05:00,1.51984715461731
2023-04-02 03:10:00,1.52824413776398
2023-04-02 03:15:00,1.52824413776398
2023-04-02 03:20:00,1.52824413776398
2023-04-02 03:30:00,1.52824413776398
2023-04-02 03:35:00,1.52824413776398
2023-04-02 03:40:00,1.52824413776398
2023-04-02 03:45:00,1.52824413776398
2023-04-02 03:55:00,1.52824413776398
2023-04-02 04:00:00,1.528244
2023-04-02 04:05:00,1.528244
2023-04-02 04:10:00,1.528244
2023-04-02 04:15:00,1.52824413776398
2023-04-02 04:20:00,1.52824413776398
2023-04-02 04:25:00,1.52824413776398
2023-04-02 04:30:00,1.52824413776398
2023-04-02 04:35:00,1.52824413776398
2023-04-02 04:40:00,1.52824413776398
2023-04-02 04:45:00,1.52824413776398
2023-04-02 04:50:00,1.52824413776398
2023-04-02 04:55:00,1.52824413776398
2023-04-02 05:00:00,1.52824413776398
2023-04-02 05:05:00,1.52824413776398
2023-04-02 05:10:00,1.52824413776398
2023-04-02 05:15:00,1.52824413776398
2023-04-02 05:20:00,1.52824413776398
2023-04-02 05:25:00,1.52824413776398
2023-04-02 05:30:00,1.52824413776398
2023-04-02 05:35:00,1.52824413776398
2023-04-02 05:40:00,1.52824413776398
2023-04-02 05:45:00,1.52824413776398
2023-04-02 05:50:00,1.52824413776398
2023-04-02 05:55:00,1.52824413776398
2023-04-02 06:00:00,1.52824413776398
2023-04-02 06:05:00,1.52824413776398
2023-04-02 06:10:00,1.52824413776398
2023-04-02 06:15:00,1.52824413776398
2023-04-02 06:20:00,1.52824413776398
2023-04-02 06:25:00,1.52824413776398
2023-04-02 06:30:00,1.52824413776398
2023-04-02 06:35:00,1.52824413776398
2023-04-02 06:40:00,1.52824413776398
2023-04-02 06:45:00,1.52824413776398
2023-04-02 06:50:00,1.52824413776398
2023-04-02 06:55:00,1.52824413776398
2023-04-02 07:00:00,1.52824413776398
2023-04-02 07:05:00,1.52824413776398
2023-04-02 07:10:00,1.52824413776398
2023-04-02 07:15:00,1.52824413776398
2023-04-02 07:20:00,1.52824413776398
2023-04-02 07:25:00,1.52824413776398
2023-04-02 07:30:00,1.52824413776398
2023-04-02 07:35:00,1.52824413776398
2023-04-02 07:40:00,1.52824413776398
2023-04-02 07:45:00,1.52824413776398
2023-04-02 07:50:00,1.52824413776398
2023-04-02 07:55:00,1.52824413776398
2023-04-02 08:00:00,1.57239377498627
