Timestamp,Temperature,Humidity
2022-12-31 11:40:00,12.0455,69.78543
2022-12-31 11:45:00,12.0455,69.78543
2022-12-31 11:50:00,12.0455,69.78543
2022-12-31 11:55:00,12.0455,69.78543
2022-12-31 12:00:00,12.0455,69.78543
2022-12-31 12:05:00,12.0455,69.78543
2022-12-31 12:10:00,12.0455,69.78543
2022-12-31 12:15:00,12.0455,69.78543
2022-12-31 12:20:00,12.0455,69.78543
2022-12-31 12:25:00,12.0455,69.78543
2022-12-31 12:30:00,12.8455,71.63239
2022-12-31 12:35:00,12.8455,71.63239
2022-12-31 12:40:00,12.8455,71.63239
2022-12-31 12:45:00,12.8455,71.63239
2022-12-31 12:50:00,12.8455,71.63239
2022-12-31 12:55:00,12.8455,71.63239
2022-12-31 13:00:00,12.8455,71.63239
2022-12-31 13:05:00,12.8455,71.63239
2022-12-31 13:10:00,12.8455,71.63239
2022-12-31 13:15:00,12.8455,71.63239
2022-12-31 13:20:00,12.8455,71.63239
2022-12-31 13:25:00,12.8455,71.63239
2022-12-31 13:30:00,12.5955,73.311775
2022-12-31 13:35:00,12.5955,73.311775
2022-12-31 13:40:00,12.5955,73.311775
2022-12-31 13:45:00,12.5955,73.311775
2022-12-31 13:50:00,12.5955,73.311775
2022-12-31 13:55:00,12.5955,73.311775
2022-12-31 14:00:00,12.5955,73.311775
2022-12-31 14:05:00,12.5955,73.311775
2022-12-31 14:10:00,12.5955,73.311775
2022-12-31 14:15:00,12.5955,73.311775
2022-12-31 14:20:00,12.5955,73.311775
2022-12-31 14:25:00,12.5955,73.311775
2022-12-31 14:30:00,11.8455,77.5424
2022-12-31 14:35:00,11.8455,77.5424
2022-12-31 14:40:00,11.8455,77.5424
2022-12-31 14:45:00,11.8455,77.5424
2022-12-31 14:50:00,11.8455,77.5424
2022-12-31 14:55:00,11.8455,77.5424
2022-12-31 15:00:00,11.8455,77.5424
2022-12-31 15:05:00,11.8455,77.5424
2022-12-31 15:10:00,11.8455,77.5424
2022-12-31 15:15:00,11.8455,77.5424
2022-12-31 15:20:00,11.8455,77.5424
2022-12-31 15:25:00,11.8455,77.5424
2022-12-31 15:30:00,11.0955,80.65849
2022-12-31 15:35:00,11.0955,80.65849
2022-12-31 15:40:00,11.0955,80.65849
2022-12-31 15:45:00,11.0955,80.65849
2022-12-31 15:50:00,11.0955,80.65849
2022-12-31 15:55:00,11.0955,80.65849
2022-12-31 16:00:00,11.0955,80.65849
2022-12-31 16:05:00,11.0955,80.65849
2022-12-31 16:10:00,11.0955,80.65849
2022-12-31 16:15:00,11.0955,80.65849
2022-12-31 16:20:00,11.0955,80.65849
2022-12-31 16:25:00,11.0955,80.65849
2022-12-31 16:30:00,9.1455,84.65064
2022-12-31 16:35:00,9.1455,84.65064
2022-12-31 16:40:00,9.1455,84.65064
2022-12-31 16:45:00,9.1455,84.65064
2022-12-31 16:50:00,9.1455,84.65064
2022-12-31 16:55:00,9.1455,84.65064
2022-12-31 17:00:00,9.1455,84.65064
2022-12-31 17:05:00,9.1455,84.65064
2022-12-31 17:10:00,9.1455,84.65064
2022-12-31 17:15:00,9.1455,84.65064
2022-12-31 17:20:00,9.1455,84.65064
2022-12-31 17:25:00,9.1455,84.65064
2022-12-31 17:30:00,8.4955,83.99516
2022-12-31 17:35:00,8.4955,83.99516
2022-12-31 17:40:00,8.4955,83.99516
2022-12-31 17:45:00,8.4955,83.99516
2022-12-31 17:50:00,8.4955,83.99516
2022-12-31 17:55:00,8.4955,83.99516
2022-12-31 18:00:00,8.4955,83.99516
2022-12-31 18:05:00,8.4955,83.99516
2022-12-31 18:10:00,8.4955,83.99516
2022-12-31 18:15:00,8.4955,83.99516
2022-12-31 18:20:00,8.4955,83.99516
2022-12-31 18:25:00,8.4955,83.99516
2022-12-31 18:30:00,6.7454996,87.98889
2022-12-31 18:35:00,6.7454996,87.98889
2022-12-31 18:40:00,6.7454996,87.98889
2022-12-31 18:45:00,6.7454996,87.98889
2022-12-31 18:50:00,6.7454996,87.98889
2022-12-31 18:55:00,6.7454996,87.98889
2022-12-31 19:00:00,6.7454996,87.98889
2022-12-31 19:05:00,6.7454996,87.98889
2022-12-31 19:10:00,6.7454996,87.98889
2022-12-31 19:15:00,6.7454996,87.98889
2022-12-31 19:20:00,6.7454996,87.98889
2022-12-31 19:25:00,6.7454996,87.98889
2022-12-31 19:30:00,6.0955,89.79499
2022-12-31 19:35:00,6.0955,89.79499
2022-12-31 19:40:00,6.0955,89.79499
2022-12-31 19:45:00,6.0955,89.79499
2022-12-31 19:50:00,6.0955,89.79499
2022-12-31 19:55:00,6.0955,89.79499
2022-12-31 20:00:00,6.0955,89.79499
2022-12-31 20:05:00,6.0955,89.79499
2022-12-31 20:10:00,6.0955,89.79499
2022-12-31 20:15:00,6.0955,89.79499
2022-12-31 20:20:00,6.0955,89.79499
2022-12-31 20:25:00,6.0955,89.79499
2022-12-31 20:30:00,5.7454996,90.398735
2022-12-31 20:35:00,5.7454996,90.398735
2022-12-31 20:40:00,5.7454996,90.398735
2022-12-31 20:45:00,5.7454996,90.398735
2022-12-31 20:50:00,5.7454996,90.398735
2022-12-31 20:55:00,5.7454996,90.398735
2022-12-31 21:00:00,5.7454996,90.398735
2022-12-31 21:05:00,5.7454996,90.398735
2022-12-31 21:10:00,5.7454996,90.398735
2022-12-31 21:15:00,5.7454996,90.398735
2022-12-31 21:20:00,5.7454996,90.398735
2022-12-31 21:25:00,5.7454996,90.398735
2022-12-31 21:30:00,6.8455,85.278656
2022-12-31 21:35:00,6.8455,85.278656
2022-12-31 21:40:00,6.8455,85.278656
2022-12-31 21:45:00,6.8455,85.278656
2022-12-31 21:50:00,6.8455,85.278656
2022-12-31 21:55:00,6.8455,85.278656
2022-12-31 22:00:00,6.8455,85.278656
2022-12-31 22:05:00,6.8455,85.278656
2022-12-31 22:10:00,6.8455,85.278656
2022-12-31 22:15:00,6.8455,85.278656
2022-12-31 22:20:00,6.8455,85.278656
2022-12-31 22:25:00,6.8455,85.278656
2022-12-31 22:30:00,8.195499,79.97539
2022-12-31 22:35:00,8.195499,79.97539
2022-12-31 22:40:00,8.195499,79.97539
2022-12-31 22:45:00,8.195499,79.97539
2022-12-31 22:50:00,8.195499,79.97539
2022-12-31 22:55:00,8.195499,79.97539
2022-12-31 23:00:00,8.195499,79.97539
2022-12-31 23:05:00,8.195499,79.97539
2022-12-31 23:10:00,8.195499,79.97539
2022-12-31 23:15:00,8.195499,79.97539
2022-12-31 23:20:00,8.195499,79.97539
2022-12-31 23:25:00,8.195499,79.97539
2022-12-31 23:30:00,8.9955,77.89927
2022-12-31 23:35:00,8.9955,77.89927
2022-12-31 23:40:00,8.9955,77.89927
2022-12-31 23:45:00,8.9955,77.89927
2022-12-31 23:50:00,8.9955,77.89927
2022-12-31 23:55:00,8.9955,77.89927
2023-01-01 00:00:00,8.9955,77.89927
2023-01-01 00:05:00,8.9955,77.89927
2023-01-01 00:10:00,8.9955,77.89927
2023-01-01 00:15:00,8.9955,77.89927
2023-01-01 00:20:00,8.9955,77.89927
2023-01-01 00:25:00,8.9955,77.89927
2023-01-01 00:30:00,7.3954997,80.987076
2023-01-01 00:35:00,7.3954997,80.987076
2023-01-01 00:40:00,7.3954997,80.987076
2023-01-01 00:45:00,7.3954997,80.987076
2023-01-01 00:50:00,7.3954997,80.987076
2023-01-01 00:55:00,7.3954997,80.987076
2023-01-01 01:00:00,7.3954997,80.987076
2023-01-01 01:05:00,7.3954997,80.987076
2023-01-01 01:10:00,7.3954997,80.987076
2023-01-01 01:15:00,7.3954997,80.987076
2023-01-01 01:20:00,7.3954997,80.987076
2023-01-01 01:25:00,7.3954997,80.987076
2023-01-01 01:30:00,8.5955,75.16744
2023-01-01 01:35:00,8.5955,75.16744
2023-01-01 01:40:00,8.5955,75.16744
2023-01-01 01:45:00,8.5955,75.16744
2023-01-01 01:50:00,8.5955,75.16744
2023-01-01 01:55:00,8.5955,75.16744
2023-01-01 02:00:00,8.5955,75.16744
2023-01-01 02:05:00,8.5955,75.16744
2023-01-01 02:10:00,8.5955,75.16744
2023-01-01 02:15:00,8.5955,75.16744
2023-01-01 02:20:00,8.5955,75.16744
2023-01-01 02:25:00,8.5955,75.16744
2023-01-01 02:30:00,7.0455,77.8671
2023-01-01 02:35:00,7.0455,77.8671
2023-01-01 02:40:00,7.0455,77.8671
2023-01-01 02:45:00,7.0455,77.8671
2023-01-01 02:50:00,7.0455,77.8671
2023-01-01 02:55:00,7.0455,77.8671
2023-01-01 03:00:00,7.0455,77.8671
2023-01-01 03:05:00,7.0455,77.8671
2023-01-01 03:10:00,7.0455,77.8671
2023-01-01 03:15:00,7.0455,77.8671
2023-01-01 03:20:00,7.0455,77.8671
2023-01-01 03:25:00,7.0455,77.8671
2023-01-01 03:30:00,4.8455,84.45568
2023-01-01 03:35:00,4.8455,84.45568
2023-01-01 03:40:00,4.8455,84.45568
2023-01-01 03:45:00,4.8455,84.45568
2023-01-01 03:50:00,4.8455,84.45568
2023-01-01 03:55:00,4.8455,84.45568
2023-01-01 04:00:00,4.8455,84.45568
2023-01-01 04:05:00,4.8455,84.45568
2023-01-01 04:10:00,4.8455,84.45568
2023-01-01 04:15:00,4.8455,84.45568
2023-01-01 04:20:00,4.8455,84.45568
2023-01-01 04:25:00,4.8455,84.45568
2023-01-01 04:30:00,3.7455,88.34114
2023-01-01 04:35:00,3.7455,88.34114
2023-01-01 04:40:00,3.7455,88.34114
2023-01-01 04:45:00,3.7455,88.34114
2023-01-01 04:50:00,3.7455,88.34114
2023-01-01 04:55:00,3.7455,88.34114
2023-01-01 05:00:00,3.7455,88.34114
2023-01-01 05:05:00,3.7455,88.34114
2023-01-01 05:10:00,3.7455,88.34114
2023-01-01 05:15:00,3.7455,88.34114
2023-01-01 05:20:00,3.7455,88.34114
2023-01-01 05:25:00,3.7455,88.34114
2023-01-01 05:30:00,3.3955,88.309906
2023-01-01 05:35:00,3.3955,88.309906
2023-01-01 05:40:00,3.3955,88.309906
2023-01-01 05:45:00,3.3955,88.309906
2023-01-01 05:50:00,3.3955,88.309906
2023-01-01 05:55:00,3.3955,88.309906
2023-01-01 06:00:00,3.3955,88.309906
2023-01-01 06:05:00,3.3955,88.309906
2023-01-01 06:10:00,3.3955,88.309906
2023-01-01 06:15:00,3.3955,88.309906
2023-01-01 06:20:00,3.3955,88.309906
2023-01-01 06:25:00,3.3955,88.309906
2023-01-01 06:30:00,4.0955,86.8129
2023-01-01 06:35:00,4.0955,86.8129
2023-01-01 06:40:00,4.0955,86.8129
2023-01-01 06:45:00,4.0955,86.8129
2023-01-01 06:50:00,4.0955,86.8129
2023-01-01 06:55:00,4.0955,86.8129
2023-01-01 07:00:00,4.0955,86.8129
2023-01-01 07:05:00,4.0955,86.8129
2023-01-01 07:10:00,4.0955,86.8129
2023-01-01 07:15:00,4.0955,86.8129
2023-01-01 07:20:00,4.0955,86.8129
2023-01-01 07:25:00,4.0955,86.8129
2023-01-01 07:30:00,8.4955,76.47546
2023-01-01 07:35:00,8.4955,76.47546
2023-01-01 07:40:00,8.4955,76.47546
2023-01-01 07:45:00,8.4955,76.47546
2023-01-01 07:50:00,8.4955,76.47546
2023-01-01 07:55:00,8.4955,76.47546
2023-01-01 08:00:00,8.4955,76.47546
2023-01-01 08:05:00,8.4955,76.47546
2023-01-01 08:10:00,8.4955,76.47546
2023-01-01 08:15:00,8.4955,76.47546
2023-01-01 08:20:00,8.4955,76.47546
2023-01-01 08:25:00,8.4955,76.47546
2023-01-01 08:30:00,10.2955,73.400375
2023-01-01 08:35:00,10.2955,73.400375
2023-01-01 08:40:00,10.2955,73.400375
2023-01-01 08:45:00,10.2955,73.400375
2023-01-01 08:50:00,10.2955,73.400375
2023-01-01 08:55:00,10.2955,73.400375
2023-01-01 09:00:00,10.2955,73.400375
2023-01-01 09:05:00,10.2955,73.400375
2023-01-01 09:10:00,10.2955,73.400375
2023-01-01 09:15:00,10.2955,73.400375
2023-01-01 09:20:00,10.2955,73.400375
2023-01-01 09:25:00,10.2955,73.400375
2023-01-01 09:30:00,11.5955,66.63413
2023-01-01 09:35:00,11.5955,66.63413
2023-01-01 09:40:00,11.5955,66.63413
2023-01-01 09:45:00,11.5955,66.63413
2023-01-01 09:50:00,11.5955,66.63413
2023-01-01 09:55:00,11.5955,66.63413
2023-01-01 10:00:00,11.5955,66.63413
2023-01-01 10:05:00,11.5955,66.63413
2023-01-01 10:10:00,11.5955,66.63413
2023-01-01 10:15:00,11.5955,66.63413
2023-01-01 10:20:00,11.5955,66.63413
2023-01-01 10:25:00,11.5955,66.63413
2023-01-01 10:30:00,12.4955,60.23735
2023-01-01 10:35:00,12.4955,60.23735
2023-01-01 10:40:00,12.4955,60.23735
2023-01-01 10:45:00,12.4955,60.23735
2023-01-01 10:50:00,12.4955,60.23735
2023-01-01 10:55:00,12.4955,60.23735
2023-01-01 11:00:00,12.4955,60.23735
2023-01-01 11:05:00,12.4955,60.23735
2023-01-01 11:10:00,12.4955,60.23735
2023-01-01 11:15:00,12.4955,60.23735
2023-01-01 11:20:00,12.4955,60.23735
2023-01-01 11:25:00,12.4955,60.23735
2023-01-01 11:30:00,13.0455,56.904617
2023-01-01 11:35:00,13.0455,56.904617
2023-01-01 11:40:00,13.0455,56.904617
2023-01-01 11:45:00,13.0455,56.904617
2023-01-01 11:50:00,13.0455,56.904617
2023-01-01 11:55:00,13.0455,56.904617
2023-01-01 12:00:00,13.0455,56.904617
2023-01-01 12:05:00,13.0455,56.904617
2023-01-01 12:10:00,13.0455,56.904617
2023-01-01 12:15:00,13.0455,56.904617
2023-01-01 12:20:00,13.0455,56.904617
2023-01-01 12:25:00,13.0455,56.904617
2023-01-01 12:30:00,13.2955,56.375774
2023-01-01 12:35:00,13.2955,56.375774
2023-01-01 12:40:00,13.2955,56.375774
2023-01-01 12:45:00,13.2955,56.375774
2023-01-01 12:50:00,13.2955,56.375774
2023-01-01 12:55:00,13.2955,56.375774
2023-01-01 13:00:00,13.2955,56.375774
2023-01-01 13:05:00,13.2955,56.375774
2023-01-01 13:10:00,13.2955,56.375774
2023-01-01 13:15:00,13.2955,56.375774
2023-01-01 13:20:00,13.2955,56.375774
2023-01-01 13:25:00,13.2955,56.375774
2023-01-01 13:30:00,13.5455,56.636536
2023-01-01 13:35:00,13.5455,56.636536
2023-01-01 13:40:00,13.5455,56.636536
2023-01-01 13:45:00,13.5455,56.636536
2023-01-01 13:50:00,13.5455,56.636536
2023-01-01 13:55:00,13.5455,56.636536
2023-01-01 14:00:00,13.5455,56.636536
2023-01-01 14:05:00,13.5455,56.636536
2023-01-01 14:10:00,13.5455,56.636536
2023-01-01 14:15:00,13.5455,56.636536
2023-01-01 14:20:00,13.5455,56.636536
2023-01-01 14:25:00,13.5455,56.636536
2023-01-01 14:30:00,11.8955,73.43617
2023-01-01 14:35:00,11.8955,73.43617
2023-01-01 14:40:00,11.8955,73.43617
2023-01-01 14:45:00,11.8955,73.43617
2023-01-01 14:50:00,11.8955,73.43617
2023-01-01 14:55:00,11.8955,73.43617
2023-01-01 15:00:00,11.8955,73.43617
2023-01-01 15:05:00,11.8955,73.43617
2023-01-01 15:10:00,11.8955,73.43617
2023-01-01 15:15:00,11.8955,73.43617
2023-01-01 15:20:00,11.8955,73.43617
2023-01-01 15:25:00,11.8955,73.43617
2023-01-01 15:30:00,8.2455,83.386284
2023-01-01 15:35:00,8.2455,83.386284
2023-01-01 15:40:00,8.2455,83.386284
2023-01-01 15:45:00,8.2455,83.386284
2023-01-01 15:50:00,8.2455,83.386284
2023-01-01 15:55:00,8.2455,83.386284
2023-01-01 16:00:00,8.2455,83.386284
2023-01-01 16:05:00,8.2455,83.386284
2023-01-01 16:10:00,8.2455,83.386284
2023-01-01 16:15:00,8.2455,83.386284
2023-01-01 16:20:00,8.2455,83.386284
2023-01-01 16:25:00,8.2455,83.386284
2023-01-01 16:30:00,8.1455,89.02948
2023-01-01 16:35:00,8.1455,89.02948
2023-01-01 16:40:00,8.1455,89.02948
2023-01-01 16:45:00,8.1455,89.02948
2023-01-01 16:50:00,8.1455,89.02948
2023-01-01 16:55:00,8.1455,89.02948
2023-01-01 17:00:00,8.1455,89.02948
2023-01-01 17:05:00,8.1455,89.02948
2023-01-01 17:10:00,8.1455,89.02948
2023-01-01 17:15:00,8.1455,89.02948
2023-01-01 17:20:00,8.1455,89.02948
2023-01-01 17:25:00,8.1455,89.02948
2023-01-01 17:30:00,7.2955,87.126564
2023-01-01 17:35:00,7.2955,87.126564
2023-01-01 17:40:00,7.2955,87.126564
2023-01-01 17:45:00,7.2955,87.126564
2023-01-01 17:50:00,7.2955,87.126564
2023-01-01 17:55:00,7.2955,87.126564
2023-01-01 18:00:00,7.2955,87.126564
2023-01-01 18:05:00,7.2955,87.126564
2023-01-01 18:10:00,7.2955,87.126564
2023-01-01 18:15:00,7.2955,87.126564
2023-01-01 18:20:00,7.2955,87.126564
2023-01-01 18:25:00,7.2955,87.126564
2023-01-01 18:30:00,7.0955,86.202446
2023-01-01 18:35:00,7.0955,86.202446
2023-01-01 18:40:00,7.0955,86.202446
2023-01-01 18:45:00,7.0955,86.202446
2023-01-01 18:50:00,7.0955,86.202446
2023-01-01 18:55:00,7.0955,86.202446
2023-01-01 19:00:00,7.0955,86.202446
2023-01-01 19:05:00,7.0955,86.202446
2023-01-01 19:10:00,7.0955,86.202446
2023-01-01 19:15:00,7.0955,86.202446
2023-01-01 19:20:00,7.0955,86.202446
2023-01-01 19:25:00,7.0955,86.202446
2023-01-01 19:30:00,5.9954996,87.306274
2023-01-01 19:35:00,5.9954996,87.306274
2023-01-01 19:40:00,5.9954996,87.306274
2023-01-01 19:45:00,5.9954996,87.306274
2023-01-01 19:50:00,5.9954996,87.306274
2023-01-01 19:55:00,5.9954996,87.306274
2023-01-01 20:00:00,5.9954996,87.306274
2023-01-01 20:05:00,5.9954996,87.306274
2023-01-01 20:10:00,5.9954996,87.306274
2023-01-01 20:15:00,5.9954996,87.306274
2023-01-01 20:20:00,5.9954996,87.306274
2023-01-01 20:25:00,5.9954996,87.306274
2023-01-01 20:30:00,5.3954997,85.72281
2023-01-01 20:35:00,5.3954997,85.72281
2023-01-01 20:40:00,5.3954997,85.72281
2023-01-01 20:45:00,5.3954997,85.72281
2023-01-01 20:50:00,5.3954997,85.72281
2023-01-01 20:55:00,5.3954997,85.72281
2023-01-01 21:00:00,5.3954997,85.72281
2023-01-01 21:05:00,5.3954997,85.72281
2023-01-01 21:10:00,5.3954997,85.72281
2023-01-01 21:15:00,5.3954997,85.72281
2023-01-01 21:20:00,5.3954997,85.72281
2023-01-01 21:25:00,5.3954997,85.72281
2023-01-01 21:30:00,5.8455,81.92488
2023-01-01 21:35:00,5.8455,81.92488
2023-01-01 21:40:00,5.8455,81.92488
2023-01-01 21:45:00,5.8455,81.92488
2023-01-01 21:50:00,5.8455,81.92488
2023-01-01 21:55:00,5.8455,81.92488
2023-01-01 22:00:00,5.8455,81.92488
2023-01-01 22:05:00,5.8455,81.92488
2023-01-01 22:10:00,5.8455,81.92488
2023-01-01 22:15:00,5.8455,81.92488
2023-01-01 22:20:00,5.8455,81.92488
2023-01-01 22:25:00,5.8455,81.92488
2023-01-01 22:30:00,6.5455,78.34085
2023-01-01 22:35:00,6.5455,78.34085
2023-01-01 22:40:00,6.5455,78.34085
2023-01-01 22:45:00,6.5455,78.34085
2023-01-01 22:50:00,6.5455,78.34085
2023-01-01 22:55:00,6.5455,78.34085
2023-01-01 23:00:00,6.5455,78.34085
2023-01-01 23:05:00,6.5455,78.34085
2023-01-01 23:10:00,6.5455,78.34085
2023-01-01 23:15:00,6.5455,78.34085
2023-01-01 23:20:00,6.5455,78.34085
2023-01-01 23:25:00,6.5455,78.34085
2023-01-01 23:30:00,5.9455,79.08621
2023-01-01 23:35:00,5.9455,79.08621
2023-01-01 23:40:00,5.9455,79.08621
2023-01-01 23:45:00,5.9455,79.08621
2023-01-01 23:50:00,5.9455,79.08621
2023-01-01 23:55:00,5.9455,79.08621
2023-01-02 00:00:00,5.9455,79.08621
2023-01-02 00:05:00,5.9455,79.08621
2023-01-02 00:10:00,5.9455,79.08621
2023-01-02 00:15:00,5.9455,79.08621
2023-01-02 00:20:00,5.9455,79.08621
2023-01-02 00:25:00,5.9455,79.08621
2023-01-02 00:30:00,5.1955,86.30979
2023-01-02 00:35:00,5.1955,86.30979
2023-01-02 00:40:00,5.1955,86.30979
2023-01-02 00:45:00,5.1955,86.30979
2023-01-02 00:50:00,5.1955,86.30979
2023-01-02 00:55:00,5.1955,86.30979
2023-01-02 01:00:00,5.1955,86.30979
2023-01-02 01:05:00,5.1955,86.30979
2023-01-02 01:10:00,5.1955,86.30979
2023-01-02 01:15:00,5.1955,86.30979
2023-01-02 01:20:00,5.1955,86.30979
2023-01-02 01:25:00,5.1955,86.30979
2023-01-02 01:30:00,4.1955,86.514145
2023-01-02 01:35:00,4.1955,86.514145
2023-01-02 01:40:00,4.1955,86.514145
2023-01-02 01:45:00,4.1955,86.514145
2023-01-02 01:50:00,4.1955,86.514145
2023-01-02 01:55:00,4.1955,86.514145
2023-01-02 02:00:00,4.1955,86.514145
2023-01-02 02:05:00,4.1955,86.514145
2023-01-02 02:10:00,4.1955,86.514145
