Timestamp,PUE,I_KOMP1_HIZ,II_KOMP1_HIZ,III_KOMP1_HIZ,IV_KOMP1_HIZ,CH1_CIKIS_SIC,CH1_GIRIS_SIC,CH2_CIKIS_SIC,CH2_GIRIS_SIC,CH3_CIKIS_SIC,CH3_GIRIS_SIC,SENSOR_I_TEMP,SENSOR_II_TEMP,OUTLET_TEMP,OUTLET_HUMIDITY,KS10_UDP_TUKETIM,Mon,Tue,Wed,Thu,Fri,Sat,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,KS10_REAL_PUE,KS10_REAL_CH1_CIKIS_SIC,KS10_REAL_CH1_GIRIS_SIC,KS10_REAL_CH2_CIKIS_SIC,KS10_REAL_CH2_GIRIS_SIC,KS10_REAL_CH3_CIKIS_SIC,KS10_REAL_CH3_GIRIS_SIC,KS10_REAL_OUTLET_TEMP,KS10_REAL_OUTLET_HUMIDITY,KS10_REAL_KS10_UDP_TUKETIM,solved_for_first_timestamp
2023-10-18 08:50:00,1.5384514021446467,42.58897432494166,42.58897432494166,42.58897432494166,42.58897432494166,24.248336256821624,27.303961691334504,20.462590617226216,72.32233698902547,17.0984100775241,17.902256355464242,16.836495056788937,17.954354049508467,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.65273106098175,21.0994,28.2305,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.125,1
2023-10-18 08:55:00,1.492256457610515,35.462270375403776,35.462270375403776,35.462270375403776,35.462270375403776,24.248336256821624,27.303961691334504,20.462590006828947,72.32233698902547,17.0984100775241,17.902256355464242,16.781260428377845,17.969684685352945,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.60295963287354,21.0994,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,2.875,1
2023-10-18 09:00:00,1.4883717232489269,34.59733695161344,34.59733695161344,34.59733695161344,34.59733695161344,24.248336256821624,27.303961691334504,20.46258939697247,72.32233698902547,17.0984100775241,17.902256355464242,16.774569229119873,17.971546167742435,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.67044007778168,21.0994,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.5,1
2023-10-18 09:05:00,1.4556973524150127,29.09546300787973,29.09546300787973,29.09546300787973,29.09546300787973,24.248336256821624,27.303961691334504,20.4625887876563,72.32233698902547,17.0984100775241,17.902256355464242,16.732068575886085,17.983391721305793,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.64033269882202,21.0994,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,3.0,1
2023-10-18 09:10:00,1.461744915088381,30.142929819093208,30.142929819093208,30.142929819093208,30.142929819093208,24.248336256821624,27.303961691334504,20.462588178879965,72.32233698902547,17.0984100775241,17.902256355464242,16.740151720523812,17.981135902590836,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.59094750881195,21.2459,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.125,1
2023-10-18 09:15:00,1.493717274013482,35.462270375403776,35.462270375403776,35.462270375403776,35.462270375403776,24.248336256821624,27.303961691334504,20.462587570642977,72.32233698902547,17.0984100775241,17.902256355464242,16.781260504582384,17.96968462662153,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.77604162693024,21.2459,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,2.875,1
2023-10-18 09:20:00,1.4897777568626245,34.82575505716867,34.82575505716867,34.82575505716867,34.82575505716867,24.248336256821624,27.303961691334504,20.46258696294487,72.32233698902547,17.0984100775241,17.902256355464242,16.776336113056253,17.971054492207934,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.74222683906555,21.2459,28.1817,15.4955,79.39979,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.375,1
2023-10-18 09:25:00,1.5017181396631587,37.41089764410466,37.41089764410466,37.41089764410466,33.66980787969419,24.248336256821624,27.303961691334504,20.46258635578516,72.32233698902547,17.0984100775241,17.902256355464242,16.78077814176811,17.971593734387866,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.88463163375854,20.9529,28.3282,15.4955,79.39979,17.7000007629395,17.3999996185303,17.0,17.2999992370605,3.0,1
2023-10-18 09:30:00,1.5012080766671831,36.65868953386177,36.65868953386177,36.65868953386177,36.65868953386177,24.248336256821624,27.303961691334504,20.462585749163363,72.32233698902547,17.0984100775241,17.902256355464242,16.790520589066368,17.967109984684274,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.81764709949493,20.9529,28.3282,15.695499,76.09544,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.375,1
2023-10-18 09:35:00,1.493606043156937,35.44437044305259,35.44437044305259,35.44437044305259,35.44437044305259,24.248336256821624,27.303961691334504,20.46258514307901,72.32233698902547,17.0984100775241,17.902256355464242,16.78112207766407,17.969723090116993,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.74780786037445,20.9529,28.3282,15.695499,76.09544,17.7000007629395,17.1000003814697,17.0,17.2999992370605,2.875,1
2023-10-18 09:40:00,1.50768937341501,37.67953220768666,37.67953220768666,37.67953220768666,37.67953220768666,24.248336256821624,27.303961691334504,20.46258453753163,72.32233698902547,17.0984100775241,17.902256355464242,16.798425770074076,17.96491347561218,17.0,17.2999992370605,4.046274687244291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.64099371433258,21.0017,28.2793,15.695499,76.09544,17.7000007629395,17.1000003814697,17.0,17.2999992370605,4.5,1
